"MAX_PLAN_DT","PLAN_CTRL_CD","PLAN_CTRL_NUM"
6/9/1995,"N","5108"
4/11/1995,"N","5066"
4/12/1995,"S","3632"
4/24/1995,"N","5072"
4/24/1995,"S","3646"
5/2/1995,"N","5080"
3/14/1995,"N","5044"
3/15/1995,"S","3605"
3/22/1995,"N","5049"
4/6/1995,"S","3625"
4/7/1995,"N","5061"
4/10/1995,"N","5062"
2/21/1995,"S","3573"
2/21/1995,"R","3004"
2/23/1995,"R","3006"
2/24/1995,"N","5032"
3/3/1995,"N","5038"
3/2/1995,"S","3585"
3/3/1995,"S","3588"
3/6/1995,"S","3589"
3/1/1995,"R","3010"
3/9/1995,"S","3596"
1/31/1995,"N","5007"
2/7/1995,"N","5016"
2/8/1995,"S","3559"
2/9/1995,"S","3562"
2/13/1995,"N","5021"
2/13/1995,"S","3566"
2/14/1995,"N","5022"
1/3/1995,"N","4987"
1/4/1995,"N","4989"
1/17/1995,"N","4995"
1/20/1995,"R","2999"
1/20/1995,"N","4998"
11/22/1994,"S","3481"
12/8/1994,"S","3495"
12/14/1994,"N","4974"
12/21/1994,"N","4980"
12/23/1994,"S","3508"
10/27/1994,"N","4941"
10/28/1994,"N","4942"
11/7/1994,"N","4950"
11/9/1994,"N","4951"
11/14/1994,"S","3462"
11/14/1994,"S","3467"
11/14/1994,"N","4954"
9/30/1994,"S","3418"
9/30/1994,"N","4918"
10/13/1994,"S","3437"
10/17/1994,"N","4929"
10/19/1994,"N","4934"
10/24/1994,"N","4938"
9/16/1994,"S","3401"
9/22/1994,"N","4913"
9/22/1994,"N","4914"
9/26/1994,"S","3408"
8/22/1994,"N","4883"
8/24/1994,"N","4884"
8/9/1994,"S","3363"
8/15/1994,"S","3367"
8/19/1994,"S","3374"
8/23/1994,"S","3376"
8/26/1994,"S","3381"
7/22/1994,"S","3345"
7/27/1994,"S","3348"
7/27/1994,"N","4849"
8/2/1994,"S","3354"
8/16/1994,"N","4874"
6/24/1994,"S","3318"
6/27/1994,"N","4812"
6/27/1994,"N","4815"
6/28/1994,"N","4817"
7/8/1994,"S","3330"
5/27/1994,"S","3289"
6/6/1994,"S","3297"
6/9/1994,"S","3301"
6/9/1994,"S","3302"
6/17/1994,"S","3308"
6/22/1994,"R","2971"
5/13/1994,"N","4777"
5/16/1994,"N","4778"
5/17/1994,"S","3280"
5/23/1994,"S","3283"
5/26/1994,"N","4788"
4/12/1994,"N","4747"
4/14/1994,"S","3244"
4/15/1994,"N","4750"
4/18/1994,"S","3250"
4/19/1994,"N","4751"
4/20/1994,"R","2959"
4/28/1994,"N","4760"
3/14/1994,"R","2955"
3/14/1994,"N","4726"
3/17/1994,"S","3209"
3/17/1994,"S","3210"
3/22/1994,"N","4732"
3/25/1994,"S","3221"
3/28/1994,"N","4738"
3/29/1994,"S","3225"
2/1/1994,"N","4707"
2/10/1994,"N","4710"
2/22/1994,"R","2952"
2/22/1994,"N","4719"
1/10/1994,"N","4687"
1/21/1994,"R","2947"
1/31/1994,"N","4701"
1/31/1994,"N","4702"
11/30/1993,"S","3105"
11/30/1993,"N","4664"
12/1/1993,"S","3106"
12/3/1993,"S","3109"
12/6/1993,"R","2936"
12/13/1993,"S","3114"
12/15/1993,"S","3118"
12/15/1993,"S","3119"
12/21/1993,"S","3122"
1/6/1994,"N","4682"
10/29/1993,"N","4635"
11/5/1993,"S","3093"
11/10/1993,"S","3094"
11/12/1993,"S","3095"
11/19/1993,"N","4655"
11/23/1993,"R","2935"
9/24/1993,"S","3056"
9/27/1993,"S","3057"
9/29/1993,"S","3061"
9/29/1993,"N","4614"
9/30/1993,"S","3063"
10/1/1993,"R","2927"
10/6/1993,"N","4621"
10/13/1993,"N","4628"
10/25/1993,"S","3079"
8/17/1993,"N","4582"
8/26/1993,"S","3047"
9/8/1993,"R","2919"
9/21/1993,"R","2922"
9/22/1993,"N","4608"
7/14/1993,"N","4559"
7/26/1993,"S","3019"
7/29/1993,"S","3024"
7/30/1993,"R","2906"
8/3/1993,"S","3027"
8/6/1993,"S","3029"
8/9/1993,"S","3033"
8/13/1993,"S","3039"
6/17/1993,"N","4533"
6/17/1993,"S","2994"
6/24/1993,"N","4538"
6/24/1993,"R","2899"
6/28/1993,"N","4543"
6/30/1993,"S","2998"
7/2/1993,"N","4548"
7/6/1993,"S","3005"
7/9/1993,"S","3010"
7/9/1993,"N","4555"
4/15/1993,"N","4479"
4/27/1993,"S","2954"
4/29/1993,"R","2882"
5/3/1993,"N","4494"
5/4/1993,"S","2957"
5/5/1993,"N","4497"
5/6/1993,"N","4499"
5/7/1993,"N","4500"
5/10/1993,"S","2961"
5/12/1993,"N","4504"
3/15/1993,"S","2922"
3/16/1993,"S","2925"
3/22/1993,"N","4461"
4/5/1993,"R","2876"
4/5/1993,"R","2877"
4/5/1993,"S","2942"
2/8/1993,"S","2900"
2/11/1993,"N","4432"
2/12/1993,"S","2904"
2/17/1993,"S","2906"
2/24/1993,"N","4441"
5/17/1993,"N","4507"
5/21/1993,"S","2970"
6/2/1993,"R","2892"
6/3/1993,"N","4519"
6/4/1993,"N","4520"
12/14/1992,"N","4405"
12/18/1992,"S","2882"
12/22/1992,"R","2851"
1/6/1993,"S","2886"
1/20/1993,"S","2891"
1/25/1993,"N","4421"
10/30/1992,"R","2841"
10/30/1992,"R","2843"
11/5/1992,"N","4383"
11/6/1992,"N","4387"
11/20/1992,"N","4395"
11/27/1992,"S","2869"
12/7/1992,"S","2877"
9/16/1992,"S","2831"
9/28/1992,"S","2835"
9/30/1992,"R","2834"
10/2/1992,"R","2835"
10/29/1992,"N","4375"
8/6/1992,"S","2807"
8/18/1992,"N","4335"
8/18/1992,"N","4336"
8/20/1992,"N","4338"
9/16/1992,"N","4352"
6/17/1992,"R","2809"
6/18/1992,"N","4312"
6/22/1992,"S","2784"
6/23/1992,"S","2788"
6/29/1992,"N","4314"
7/7/1992,"R","2813"
7/22/1992,"S","2798"
7/23/1992,"S","2799"
7/28/1992,"N","4324"
4/13/1992,"S","2769"
4/15/1992,"S","2771"
2/24/1992,"R","2786"
2/25/1992,"S","2754"
2/26/1992,"N","4252"
2/26/1992,"N","4254"
2/26/1992,"N","4255"
2/28/1992,"N","4256"
2/28/1992,"N","4257"
3/2/1992,"N","4259"
3/13/1992,"S","2759"
3/20/1992,"N","4268"
3/20/1992,"N","4269"
3/26/1992,"R","2793"
3/31/1992,"N","4275"
1/8/1992,"S","2733"
1/13/1992,"N","4219"
1/14/1992,"N","4222"
1/31/1992,"N","4236"
2/3/1992,"S","2744"
2/3/1992,"S","2745"
2/13/1992,"N","4245"
6/19/2009,"N","9370"
6/30/2009,"N","9374"
6/14/2006,"S","6925"
11/20/2006,"N","8870"
5/4/2009,"N","9373"
5/5/2009,"N","9379"
5/6/2009,"R","4942"
6/19/2009,"S","7326"
6/1/2009,"R","4947"
7/9/2009,"N","9398"
7/16/2009,"N","9405"
2/6/2007,"N","8917"
7/14/2009,"S","7337"
7/15/2009,"S","7338"
9/2/2009,"N","9413"
7/27/2009,"S","7341"
9/22/2009,"N","9423"
8/18/2009,"N","9422"
10/7/2009,"S","7356"
9/30/2009,"R","4979"
1/9/2012,"N","9451"
11/25/2009,"R","4992"
12/11/2009,"N","9474"
5/29/2014,"N","9486"
1/25/2010,"S","7380"
2/24/2010,"S","7382"
1/27/2010,"S","7383"
2/10/2010,"R","5010"
2/11/2010,"N","9494"
3/9/2010,"N","9495"
2/10/2010,"R","5013"
2/26/2010,"S","7386"
2/23/2010,"S","7388"
3/5/2010,"R","5017"
3/18/2010,"R","5023"
9/14/2010,"S","7403"
3/26/2010,"R","5029"
9/21/2010,"N","9511"
4/6/2010,"S","7408"
3/30/2010,"S","7410"
7/7/2010,"N","9516"
4/9/2010,"S","7413"
4/20/2010,"R","5037"
12/27/2011,"S","7418"
7/29/2010,"R","5040"
11/17/2011,"S","7431"
8/3/2010,"N","9535"
10/4/2010,"N","9538"
9/21/2010,"R","5067"
2/23/2011,"R","5073"
12/2/2010,"N","9541"
10/20/2010,"R","5076"
5/9/2011,"R","5084"
11/5/2010,"R","5090"
6/9/2011,"R","5096"
1/31/2011,"S","7448"
12/16/2010,"R","5103"
12/6/2010,"R","5116"
1/25/2011,"R","5118"
9/22/2011,"S","7455"
5/12/2011,"N","9554"
7/7/2011,"S","7463"
5/11/2011,"S","7465"
7/5/2011,"R","5143"
5/5/2011,"N","9563"
7/26/2011,"S","7471"
4/18/2011,"R","5168"
5/27/2011,"S","7479"
10/27/2011,"S","7483"
5/26/2011,"R","5194"
8/18/2011,"S","7484"
6/8/2011,"R","5202"
2/6/2012,"N","9580"
6/28/2011,"R","5213"
10/13/2011,"S","7489"
9/2/2011,"R","5222"
5/1/2012,"N","9587"
8/3/2011,"R","5243"
8/3/2011,"R","5244"
8/10/2011,"R","5261"
8/10/2011,"R","5262"
3/27/2012,"R","5268"
11/8/2011,"S","7499"
10/14/2011,"R","5279"
8/25/2011,"S","7504"
8/26/2011,"R","5290"
8/29/2011,"S","7505"
3/5/2012,"R","5300"
9/6/2011,"R","5307"
10/6/2011,"R","5332"
12/28/2011,"R","5342"
10/24/2011,"R","5349"
11/8/2011,"R","5352"
11/9/2011,"R","5367"
11/2/2011,"R","5369"
11/8/2011,"R","5379"
10/3/2011,"R","5380"
4/2/2012,"N","9609"
6/12/2012,"S","7530"
1/27/2012,"S","7531"
1/23/2012,"R","5390"
11/28/2011,"R","5406"
12/28/2011,"R","5413"
12/30/2011,"R","5415"
1/18/2012,"R","5421"
1/17/2012,"R","5426"
3/1/2012,"N","9620"
1/25/2012,"R","5436"
3/7/2012,"R","5446"
2/1/2012,"R","5451"
6/5/2012,"R","5457"
5/9/2012,"S","7547"
4/11/2012,"S","7548"
2/16/2012,"R","5466"
3/8/2012,"R","5491"
8/14/2012,"S","7549"
10/23/2013,"R","5498"
4/5/2012,"R","5499"
4/12/2012,"S","7552"
5/22/2012,"N","9640"
4/19/2012,"R","5514"
3/22/2012,"R","5515"
4/2/2012,"R","5517"
4/3/2012,"R","5523"
4/20/2012,"R","5528"
4/23/2012,"R","5530"
4/13/2012,"R","5536"
5/1/2012,"R","5548"
5/14/2012,"R","5560"
6/28/2012,"S","7561"
5/17/2012,"R","5571"
5/17/2012,"R","5573"
8/22/2012,"N","9651"
5/31/2012,"R","5594"
6/1/2012,"R","5599"
6/1/2012,"R","5600"
9/24/2012,"S","7564"
7/23/2012,"N","9654"
6/11/2012,"R","5606"
6/8/2012,"R","5612"
6/13/2012,"R","5622"
6/26/2012,"R","5631"
10/26/2012,"S","7575"
8/15/2012,"N","9657"
8/28/2012,"N","9659"
7/20/2012,"R","5655"
9/17/2012,"R","5656"
8/10/2012,"R","5661"
10/3/2012,"S","7583"
9/6/2012,"R","5678"
10/5/2012,"R","5680"
9/10/2012,"R","5682"
9/26/2012,"R","5684"
9/24/2012,"R","5688"
10/29/2012,"R","5701"
11/13/2012,"R","5715"
10/31/2012,"R","5721"
11/2/2012,"R","5726"
11/27/2012,"R","5729"
11/15/2012,"R","5742"
11/26/2012,"R","5751"
12/5/2012,"R","5754"
11/29/2012,"R","5755"
11/29/2012,"R","5756"
12/17/2012,"R","5772"
1/14/2013,"R","5773"
1/17/2013,"S","7596"
2/15/2013,"N","9679"
1/22/2013,"R","5780"
1/31/2013,"R","5807"
2/6/2013,"R","5811"
2/7/2013,"N","9693"
2/7/2013,"R","5814"
3/4/2013,"R","5827"
6/11/2013,"N","9697"
8/5/2013,"N","9701"
4/4/2013,"R","5837"
3/13/2013,"R","5843"
3/21/2013,"R","5844"
3/15/2013,"R","5846"
5/8/2013,"R","5852"
5/3/2013,"S","7606"
4/2/2013,"R","5857"
9/6/2013,"N","9711"
4/24/2013,"R","5860"
9/9/2013,"R","5861"
6/5/2013,"N","9714"
4/25/2013,"R","5871"
5/23/2013,"S","7617"
5/28/2013,"A","1"
11/12/2013,"N","9728"
9/18/2013,"N","9730"
1/16/2014,"S","7619"
7/15/2013,"R","5913"
7/11/2013,"R","5922"
7/16/2013,"R","5924"
9/19/2013,"R","5933"
8/6/2013,"R","5942"
9/19/2013,"R","5945"
7/31/2013,"R","5954"
7/31/2013,"R","5955"
8/5/2013,"R","5959"
8/13/2013,"R","5964"
11/20/2013,"N","9742"
10/24/2013,"N","9743"
4/23/2014,"N","9749"
11/15/2013,"N","9756"
5/13/2014,"R","5986"
3/10/2014,"R","5992"
10/22/2013,"S","7639"
1/13/2014,"R","6010"
11/26/2013,"R","6014"
11/14/2013,"R","6015"
11/14/2013,"R","6017"
11/15/2013,"R","6018"
11/21/2013,"N","9762"
11/25/2013,"R","6029"
12/10/2013,"R","6033"
3/18/2014,"N","9777"
5/12/2014,"S","7652"
4/1/2014,"R","6068"
3/26/2014,"S","7656"
2/19/2014,"R","6083"
3/19/2014,"S","7658"
3/3/2014,"R","6087"
5/2/2014,"N","9787"
3/6/2014,"R","6088"
4/21/2014,"S","7664"
4/8/2014,"R","6097"
4/10/2014,"R","6099"
3/27/2014,"R","6102"
7/21/2014,"S","7671"
4/24/2014,"R","6108"
7/30/2014,"R","6113"
5/2/2014,"R","6118"
8/20/2014,"N","9798"
10/24/2014,"N","9799"
9/17/2014,"N","9800"
5/29/2014,"R","6126"
5/14/2014,"R","6129"
6/5/2014,"R","6145"
8/18/2014,"S","7686"
6/20/2014,"R","6153"
6/25/2014,"R","6155"
8/5/2014,"R","6180"
10/20/2014,"R","6181"
12/8/2014,"N","9831"
11/17/2014,"N","9832"
12/8/2016,"S","7703"
12/16/2014,"S","7704"
9/30/2014,"S","7709"
10/27/2014,"N","9836"
12/10/2014,"N","9839"
12/8/2014,"N","9841"
1/21/2015,"S","7712"
1/8/2015,"S","7715"
4/6/2015,"R","6251"
3/24/2017,"S","7720"
12/11/2014,"R","6253"
3/26/2015,"N","9853"
4/2/2015,"S","7724"
2/12/2015,"S","7725"
3/5/2015,"N","9856"
2/2/2015,"R","6265"
4/9/2015,"N","9862"
2/19/2015,"S","7731"
2/3/2015,"R","6274"
3/3/2015,"R","6287"
4/10/2015,"N","9870"
2/25/2015,"R","6290"
10/4/2017,"S","7739"
3/12/2015,"S","7740"
4/28/2015,"R","6292"
3/24/2015,"N","9876"
4/1/2015,"R","6308"
7/21/2015,"R","6310"
5/14/2015,"N","9882"
4/17/2015,"R","6315"
3/24/2016,"N","9885"
5/18/2015,"R","6327"
12/2/2015,"S","7749"
6/5/2015,"R","6336"
8/31/2015,"N","9891"
7/17/2015,"S","7756"
8/20/2015,"S","7762"
8/26/2015,"N","9895"
9/3/2015,"R","6360"
7/17/2015,"R","6365"
8/10/2015,"R","6369"
10/29/2015,"N","9901"
8/14/2015,"N","9903"
9/18/2015,"R","6383"
9/30/2015,"R","6392"
11/10/2015,"N","9911"
11/4/2015,"R","6398"
9/21/2015,"R","6409"
10/30/2015,"N","9913"
11/23/2015,"N","9914"
1/20/2016,"R","6419"
11/4/2015,"R","6422"
3/9/2016,"R","6449"
7/1/2016,"N","9948"
11/15/2016,"S","7816"
4/19/2016,"N","9940"
3/9/2016,"R","6463"
2/16/2016,"R","6442"
4/27/2016,"R","6475"
1/26/2016,"N","9926"
4/21/2016,"R","6474"
1/13/2016,"R","6440"
4/19/2016,"R","6467"
8/25/2016,"N","9951"
6/13/2016,"R","6482"
10/11/2016,"R","6488"
3/8/2016,"R","6460"
8/4/2016,"S","7811"
3/29/2016,"R","6471"
4/28/2016,"R","6476"
10/14/2016,"R","6496"
10/27/2016,"R","6498"
9/20/2017,"S","7863"
12/28/2017,"S","7876"
2/28/2018,"S","7880"
4/19/2018,"R","6680"
3/9/2018,"R","6668"
4/17/2017,"N","9978"
3/10/2017,"R","6563"
2/2/2018,"S","7885"
7/11/2017,"R","6588"
3/26/2018,"R","6663"
8/30/2017,"S","7867"
9/9/2016,"S","7818"
3/22/2017,"R","6567"
1/23/2017,"R","6550"
10/19/2017,"R","6633"
8/22/2017,"R","6610"
1/26/2017,"R","6552"
5/15/2017,"R","6585"
4/12/2017,"S","7841"
12/11/2017,"R","6661"
10/21/2016,"N","9957"
3/24/2017,"R","6568"
4/17/2017,"S","7836"
4/11/2017,"N","9976"
7/7/2017,"R","6598"
5/22/2017,"N","9985"
3/14/2018,"R","6686"
4/5/2018,"R","6672"
8/11/2017,"N","9993"
3/22/2018,"R","6682"
8/21/2018,"R","6745"
1/4/2017,"R","6539"
12/8/2016,"R","6530"
12/20/2016,"S","7827"
12/16/2016,"S","7828"
4/27/2017,"R","6583"
3/20/2017,"R","6566"
6/21/2017,"S","7857"
4/25/2017,"R","6580"
3/26/2018,"R","6690"
11/3/2016,"R","6517"
1/9/2018,"S","7882"
10/3/2016,"R","6512"
1/10/2018,"R","6667"
12/17/2018,"R","6773"
10/4/2018,"R","6770"
3/13/2019,"N","10049"
4/30/2018,"S","7896"
6/4/2019,"R","6827"
1/29/2019,"S","7937"
2/19/2019,"R","6818"
8/2/2018,"R","6713"
5/7/2019,"N","10066"
4/27/2018,"R","6698"
7/16/2018,"R","6737"
10/3/2018,"R","6741"
5/2/2019,"S","7934"
8/17/2018,"S","7901"
8/30/2018,"R","6730"
6/11/2019,"S","7960"
12/6/2018,"S","7920"
4/6/2018,"N","10014"
6/17/2019,"R","6848"
7/12/2018,"R","6735"
10/17/2018,"R","6772"
6/22/2018,"R","6729"
11/28/2018,"R","6781"
5/9/2018,"R","6711"
4/25/2019,"S","7955"
6/10/2019,"R","6869"
6/21/2019,"R","6856"
6/19/2019,"N","10071"
6/25/2018,"R","6726"
4/17/2019,"S","7952"
2/5/2019,"R","6793"
2/5/2019,"R","6813"
10/24/2018,"N","10040"
9/24/2018,"R","6769"
3/16/2009,"N","9356"
4/3/2009,"N","9364"
4/7/2009,"S","7317"
3/19/2009,"R","4931"
4/10/2009,"N","9353"
6/3/2010,"S","7299"
3/9/2009,"N","9258"
2/28/2007,"N","8900"
7/5/2009,"N","9351"
2/13/2009,"S","7282"
2/9/2009,"S","7284"
2/11/2009,"S","7305"
1/27/2009,"S","7286"
1/14/2009,"R","4915"
1/12/2009,"R","4912"
1/9/2009,"N","9313"
5/18/2009,"N","9325"
1/13/2009,"N","9295"
12/30/2008,"S","7260"
1/6/2009,"N","9316"
10/17/2008,"N","9276"
11/22/2008,"R","4896"
11/24/2008,"R","4898"
11/24/2008,"R","4888"
11/19/2008,"N","9296"
11/17/2008,"N","9271"
4/24/2006,"N","8721"
11/2/2009,"S","7276"
11/5/2008,"S","7278"
10/9/2008,"N","8627"
10/7/2008,"N","9231"
10/7/2008,"N","9252"
8/20/2008,"S","7252"
10/3/2008,"S","7267"
9/10/2008,"S","7256"
8/29/2008,"N","9223"
8/22/2008,"N","9230"
8/28/2008,"N","9247"
8/13/2008,"N","9246"
8/1/2008,"R","4858"
7/22/2008,"N","9217"
7/23/2008,"N","9238"
7/23/2008,"N","9220"
7/24/2008,"N","9224"
7/9/2008,"N","9209"
7/14/2008,"R","4848"
6/5/2008,"N","9213"
6/23/2008,"R","4839"
5/27/2008,"N","9144"
6/10/2008,"N","9202"
6/11/2008,"N","9219"
4/24/2008,"N","9169"
5/30/2008,"N","9210"
5/14/2008,"N","9196"
5/15/2008,"R","4825"
5/12/2008,"N","9199"
4/25/2008,"N","9187"
4/24/2008,"S","7215"
4/21/2008,"R","4768"
9/4/2001,"N","7252"
4/1/2008,"R","4811"
3/27/2008,"S","7193"
3/3/2008,"R","4789"
12/4/2002,"N","7403"
8/15/2001,"N","7237"
3/12/2008,"N","9167"
11/6/2007,"S","7152"
2/21/2008,"S","7185"
2/15/2008,"S","7183"
1/22/2008,"R","4779"
2/12/2008,"N","9150"
12/14/2007,"S","7167"
1/30/2008,"N","9101"
1/22/2008,"R","4778"
1/25/2008,"N","9136"
1/28/2008,"N","9138"
1/3/2008,"S","7168"
11/9/2007,"R","4744"
8/28/2006,"R","4348"
12/19/2007,"N","9105"
11/15/2007,"N","9087"
11/19/2007,"N","9084"
11/19/2007,"R","4751"
11/20/2007,"N","9103"
11/5/2007,"N","8895"
9/20/2007,"S","7119"
11/1/2007,"N","9091"
10/24/2007,"R","4730"
10/22/2007,"R","4557"
10/22/2007,"N","9085"
10/25/2007,"R","4729"
10/4/2007,"S","7123"
9/26/2007,"S","7117"
9/21/2007,"N","9059"
9/25/2007,"R","4721"
8/27/2007,"N","9057"
9/12/2007,"R","4714"
9/13/2007,"R","4715"
3/8/2004,"S","6382"
7/20/2007,"S","7103"
8/13/2007,"R","4707"
7/30/2007,"R","4703"
8/10/2007,"S","7116"
6/27/2007,"S","7084"
7/13/2007,"N","9034"
7/19/2007,"N","9038"
6/22/2007,"N","9022"
6/25/2007,"N","8944"
6/6/2007,"N","8987"
7/2/2007,"N","9024"
4/3/2007,"R","4644"
6/6/2007,"S","7070"
6/20/2007,"S","7089"
6/5/2007,"R","4685"
11/17/2005,"N","8622"
5/25/2007,"N","9008"
5/30/2007,"N","9011"
6/1/2007,"N","8992"
4/19/2007,"N","8984"
5/10/2007,"R","4672"
5/15/2007,"N","9000"
5/1/2007,"N","8991"
5/2/2007,"S","7073"
4/13/2007,"S","7067"
4/25/2007,"N","8972"
4/19/2007,"R","4664"
4/3/2007,"R","4652"
3/29/2007,"R","4636"
3/29/2007,"R","4639"
1/12/2007,"R","4474"
3/21/2007,"R","4627"
3/16/2007,"R","4618"
3/19/2007,"R","4621"
3/13/2007,"R","4612"
3/15/2007,"N","8959"
3/13/2007,"N","8957"
3/7/2007,"R","4596"
2/13/2007,"R","4535"
3/5/2007,"R","4587"
3/1/2007,"R","4359"
3/1/2007,"N","8938"
2/21/2007,"R","4439"
2/27/2007,"N","8923"
2/26/2007,"R","4563"
2/13/2007,"R","4529"
2/15/2007,"R","4542"
2/5/2007,"R","4500"
1/31/2007,"R","4494"
2/21/2007,"R","4547"
2/5/2007,"R","4497"
2/13/2007,"R","4526"
2/12/2007,"R","4524"
2/9/2007,"R","4519"
2/6/2007,"R","4507"
2/5/2007,"S","7030"
1/24/2007,"R","4478"
1/24/2007,"R","4487"
10/11/2005,"S","6777"
12/26/2006,"R","4441"
12/28/2006,"R","4447"
12/8/2006,"R","4402"
12/15/2006,"R","4427"
12/15/2006,"R","4429"
12/8/2006,"R","4419"
12/11/2006,"R","3372"
12/8/2006,"R","4400"
11/27/2006,"R","4389"
11/28/2006,"R","4392"
11/30/2006,"S","6991"
11/30/2006,"S","6978"
10/4/2006,"S","6971"
11/7/2006,"R","4374"
11/8/2006,"S","6976"
10/18/2006,"N","8835"
8/31/2006,"N","8810"
10/11/2006,"S","6983"
8/31/2006,"S","6947"
9/7/2006,"S","6959"
8/14/2006,"S","6948"
6/5/2006,"R","4316"
7/28/2006,"N","8764"
8/7/2006,"N","8792"
8/9/2006,"N","8794"
8/2/2006,"S","6802"
8/10/2006,"R","4342"
7/19/2006,"R","4333"
7/20/2006,"S","6937"
5/22/2006,"S","6904"
7/17/2006,"N","8694"
6/30/2006,"N","8775"
6/20/2006,"S","6917"
6/8/2006,"N","8720"
6/13/2006,"S","6924"
8/16/2005,"R","4214"
5/24/2006,"S","6907"
5/12/2006,"S","6899"
5/22/2006,"N","8730"
1/18/2006,"S","6837"
5/4/2006,"S","6885"
5/9/2006,"N","8733"
5/9/2006,"S","6897"
5/10/2006,"R","4309"
5/4/2006,"R","4306"
4/28/2006,"S","6892"
5/1/2006,"N","8728"
4/13/2006,"N","8663"
4/13/2006,"R","4296"
3/13/2006,"N","8651"
4/3/2006,"S","6817"
2/21/2006,"N","8613"
2/16/2006,"S","6865"
2/21/2006,"N","8690"
2/22/2006,"R","4275"
1/10/2006,"S","6825"
11/4/2005,"N","8596"
1/31/2006,"S","6781"
1/20/2006,"S","6847"
1/24/2006,"S","6852"
1/26/2006,"N","8645"
1/22/2006,"N","8665"
11/3/2005,"S","6768"
1/13/2006,"S","6752"
12/29/2005,"S","6787"
12/16/2005,"R","4242"
12/21/2005,"S","6761"
8/26/2005,"R","4218"
12/7/2005,"R","4246"
12/8/2005,"R","4247"
12/8/2005,"S","6818"
12/9/2005,"N","8640"
9/15/2005,"R","4219"
11/29/2005,"S","6792"
11/29/2005,"N","8394"
11/7/2005,"R","4203"
11/18/2005,"S","6783"
7/5/2005,"N","8415"
11/7/2005,"S","6773"
12/10/2003,"N","7909"
11/9/2005,"S","6746"
10/26/2005,"R","4236"
11/4/2005,"N","8599"
10/13/2005,"S","6722"
8/19/2005,"S","6708"
10/26/2005,"R","4234"
8/26/2005,"S","6747"
10/7/2005,"N","8571"
10/3/2005,"N","8563"
8/26/2005,"N","8430"
9/7/2005,"S","6750"
10/3/2005,"R","4226"
8/16/2005,"S","6701"
8/16/2005,"N","8537"
8/18/2005,"R","4216"
8/23/2005,"N","8543"
8/12/2005,"N","8531"
8/15/2005,"S","6706"
8/15/2005,"S","6740"
8/17/2005,"N","8470"
8/17/2005,"N","8475"
7/7/2005,"R","4185"
8/11/2005,"R","4202"
8/11/2005,"R","4206"
7/25/2005,"S","6727"
6/27/2005,"N","8481"
7/22/2005,"N","8514"
5/16/2005,"N","8370"
7/15/2005,"N","8477"
6/22/2005,"N","8445"
7/1/2005,"N","8488"
7/11/2005,"S","6718"
6/24/2005,"R","4173"
6/7/2005,"N","8286"
6/16/2005,"N","8468"
5/27/2005,"S","6690"
5/31/2005,"S","6691"
6/1/2005,"N","8449"
6/13/2005,"N","8462"
6/15/2005,"S","6704"
6/15/2005,"R","4178"
6/8/2005,"R","4169"
5/13/2005,"S","6483"
5/16/2005,"N","8431"
5/3/2005,"S","6662"
5/3/2005,"N","8410"
4/28/2005,"S","6669"
4/28/2005,"R","4156"
4/21/2005,"N","8397"
5/5/1982,"S","859"
4/20/2005,"N","8393"
4/13/2005,"S","6659"
3/24/2005,"N","8377"
3/21/2005,"S","6648"
3/22/2005,"N","8334"
3/22/2005,"R","4126"
3/9/2005,"S","6643"
3/16/2005,"S","6521"
2/15/2005,"S","6624"
3/15/2005,"S","6646"
3/17/2005,"R","4140"
3/4/2005,"N","8360"
2/22/2005,"S","6631"
3/2/2005,"N","8356"
2/17/2005,"N","8342"
2/24/2005,"N","8350"
2/10/2005,"S","6603"
2/9/2005,"S","6618"
2/9/2005,"S","6583"
2/1/2005,"N","8329"
2/3/2005,"N","8298"
1/28/2005,"N","8328"
1/31/2005,"S","6609"
1/12/2005,"S","6573"
1/12/2005,"N","8317"
11/4/2004,"N","8258"
12/22/2004,"S","6586"
12/27/2004,"N","8303"
12/28/2004,"N","8289"
12/17/2004,"N","8301"
12/8/2004,"N","8293"
12/9/2004,"N","8240"
12/1/2004,"S","6569"
12/3/2004,"N","8291"
11/22/2004,"S","6545"
11/16/2004,"N","8273"
11/10/2004,"N","8231"
11/5/2004,"S","6556"
11/12/2004,"N","8181"
11/5/2004,"S","6557"
6/9/2004,"N","8083"
10/22/2004,"S","6550"
11/2/2004,"N","8252"
7/2/1987,"N","2729"
10/26/2004,"N","8246"
10/13/2004,"N","8192"
10/18/2004,"R","4083"
10/19/2004,"S","6548"
10/5/2004,"N","8163"
10/4/2004,"N","8210"
9/20/2004,"S","6528"
9/20/2004,"R","4074"
9/21/2004,"R","4075"
9/21/2004,"N","8211"
9/21/2004,"S","6532"
7/22/2004,"S","6489"
9/10/2004,"N","8199"
9/20/2004,"N","8205"
9/3/2004,"N","8169"
8/20/2004,"N","8153"
8/27/2004,"S","6514"
3/26/2004,"N","8009"
7/18/2004,"N","8112"
5/27/2004,"N","8100"
7/30/2004,"S","6493"
8/3/2004,"N","8167"
7/21/2004,"N","8150"
7/23/2004,"N","8116"
7/22/2004,"S","6484"
7/23/2004,"R","4058"
7/23/2004,"S","6490"
7/19/2004,"N","8117"
7/12/2004,"N","8141"
7/16/2004,"N","8146"
6/30/2004,"N","8129"
7/2/2004,"R","4052"
