"PLAN_CTRL_CD","PLAN_CTRL_NUM","MMS_COMPANY_NUM","BUS_ASC_NAME","PLAN_TYPE_CODE","PLAN_RECV_DATE","PLAN_COORDINATOR"
"S","6516","00687","CNOOC Petroleum U.S.A. Inc.","EP",9/1/2004,"KD"
"S","6517","00078","Chevron U.S.A. Inc.","EP",9/2/2004,"MG"
"R","4072","00064","Hunt Oil Company","EP",9/2/2004,"MG"
"S","6518","02219","Anadarko US Offshore LLC","EP",9/2/2004,"EC"
"N","8190","02579","Tana Exploration Company LLC","DOCD",9/3/2004,"RS"
"N","8191","00818","Mariner Energy, Inc.","EP",9/3/2004,"KD"
"N","8192","00231","Pogo Producing Company","EP",9/3/2004,"EC"
"S","6519","02312","McMoRan Oil & Gas LLC","EP",9/3/2004,"MT"
"N","8193","00687","CNOOC Petroleum U.S.A. Inc.","EP",9/7/2004,"MG"
"N","8194","02169","Mariner Gulf of Mexico LLC","EP",9/7/2004,"RS"
"N","8195","00078","Chevron U.S.A. Inc.","EP",9/7/2004,"KD"
"S","6520","02421","Devon Energy Production Company, L.P.","DOCD",9/8/2004,"MG"
"S","6521","01046","The Houston Exploration Company","DOCD",9/9/2004,"RS"
"N","8196","00730","Walter Oil & Gas Corporation","DOCD",9/10/2004,"EC"
"N","8197","01963","Apex Oil & Gas, Inc.","DOCD",9/10/2004,"MG"
"R","4073","01704","Remington Oil and Gas Corporation","EP",9/10/2004,"EC"
"S","6522","00730","Walter Oil & Gas Corporation","EP",9/10/2004,"KD"
"S","6523","00730","Walter Oil & Gas Corporation","EP",9/10/2004,"EC"
"S","6524","01704","Remington Oil and Gas Corporation","EP",9/10/2004,"MG"
"S","6525","00114","BP America Production Company","DOCD",9/10/2004,"RS"
"N","8198","00231","Pogo Producing Company","EP",9/10/2004,"RS"
"N","8199","02537","Tarpon Offshore, L.P.","EP",9/10/2004,"KD"
"N","8200","02466","Gryphon Exploration Company","EP",9/10/2004,"EC"
"N","8201","02058","LLOG Exploration Offshore, L.L.C.","EP",9/13/2004,"MG"
"N","8202","02466","Gryphon Exploration Company","EP",9/13/2004,"RS"
"N","8203","00730","Walter Oil & Gas Corporation","EP",9/20/2004,"KD"
"N","8204","02219","Anadarko US Offshore LLC","EP",9/20/2004,"EC"
"N","8205","02169","Mariner Gulf of Mexico LLC","DOCD",9/20/2004,"MT"
"N","8792","02503","Contango Operators, Inc.","EP",8/7/2006,"KD"
"S","6946","02451","GOM Shelf LLC","EP",8/8/2006,"KD"
"S","6947","00105","Apache Corporation","DOCD",8/8/2006,"MG"
"N","8793","02481","BP Exploration & Production Inc.","DOCD",8/8/2006,"EC"
"S","6948","02747","Matagorda Island Gas Operations,LLC","DOCD",8/8/2006,"RS"
"N","8794","00282","Dominion Exploration & Production, Inc.","EP",8/9/2006,"MG"
"R","4341","00689","Shell Offshore Inc.","DOCD",8/10/2006,"RS"
"R","4342","00276","Exxon Mobil Corporation","DOCD",8/10/2006,"EC"
"S","6949","00078","Chevron U.S.A. Inc.","DOCD",8/11/2006,"KD"
"N","8795","02397","Samson Offshore, LLC","EP",8/11/2006,"RS"
"R","4343","01284","W & T Offshore, Inc.","DOCD",8/11/2006,"KD"
"S","6950","00078","Chevron U.S.A. Inc.","DOCD",8/14/2006,"EC"
"N","8796","01819","ATP Oil & Gas Corporation","DOCD",8/14/2006,"KD"
"N","8797","00981","Anadarko Petroleum Corporation","EP",8/16/2006,"EC"
"S","6951","02714","Century Exploration New Orleans, LLC","DOCD",8/16/2006,"MG"
"N","8798","00689","Shell Offshore Inc.","EP",8/16/2006,"MG"
"N","8799","01704","Remington Oil and Gas Corporation","DOCD",8/18/2006,"RS"
"S","6952","00048","Sabine Oil & Gas Corporation","DOCD",8/18/2006,"RS"
"R","4344","00276","Exxon Mobil Corporation","DOCD",8/18/2006,"EC"
"S","6953","00078","Chevron U.S.A. Inc.","DOCD",8/21/2006,"KD"
"R","4345","00078","Chevron U.S.A. Inc.","DOCD",8/21/2006,"MG"
"S","6954","01704","Remington Oil and Gas Corporation","DOCD",8/22/2006,"MG"
"S","6955","02025","EP Energy E&P Company, L.P.","DOCD",8/22/2006,"KD"
"R","4346","01901","Devon Energy Operating Corporation","DOCD",8/23/2006,"RS"
"N","8800","01704","Remington Oil and Gas Corporation","EP",8/23/2006,"KD"
"S","6956","02636","Fieldwood Energy SP LLC","DOCD",8/24/2006,"EC"
"S","6957","02503","Contango Operators, Inc.","DOCD",8/24/2006,"RS"
"S","6958","00105","Apache Corporation","EP",8/25/2006,"EC"
"S","6959","02566","Prime Offshore L.L.C.","DOCD",8/25/2006,"MG"
"R","4347","02349","Magnum Hunter Production, Inc.","EP",8/25/2006,"MG"
"N","8801","00078","Chevron U.S.A. Inc.","DOCD",8/28/2006,"EC"
"R","4348","00078","Chevron U.S.A. Inc.","EP",8/28/2006,"KD"
"N","8802","02647","Murphy Exploration & Production Company - USA","EP",8/29/2006,"MG"
"N","8803","01207","Petrobras America Inc.","EP",8/29/2006,"RS"
"N","8804","00560","Seneca Resources Corporation","EP",8/30/2006,"KD"
"N","8805","02058","LLOG Exploration Offshore, L.L.C.","DOCD",8/30/2006,"EC"
"N","8806","02628","Arena Offshore, LP","DOCD",8/30/2006,"MG"
"N","8807","02855","Chroma Operating, Inc.","EP",8/30/2006,"RS"
"N","8808","02058","LLOG Exploration Offshore, L.L.C.","EP",8/30/2006,"KD"
"S","6960","02058","LLOG Exploration Offshore, L.L.C.","DOCD",8/30/2006,"RS"
"S","6961","02219","Anadarko US Offshore LLC","EP",8/30/2006,"KD"
"N","8809","00689","Shell Offshore Inc.","DOCD",8/31/2006,"MT"
"R","4349","01834","Talos Petroleum LLC","DOCD",8/31/2006,"MT"
"S","6962","00818","Mariner Energy, Inc.","DOCD",8/31/2006,"EC"
"S","6963","02010","BHP Billiton Petroleum (GOM) Inc.","EP",8/31/2006,"MG"
"S","6964","02268","Bois d'Arc Offshore Ltd.","DOCD",8/31/2006,"RS"
"N","8810","02841","Beryl Resources LP","EP",8/31/2006,"EC"
"N","8811","02421","Devon Energy Production Company, L.P.","EP",8/31/2006,"MG"
"N","8812","02628","Arena Offshore, LP","DOCD",8/31/2006,"RS"
"N","8813","02268","Bois d'Arc Offshore Ltd.","DOCD",8/31/2006,"KD"
"N","8814","02268","Bois d'Arc Offshore Ltd.","DOCD",8/31/2006,"EC"
"S","6965","00105","Apache Corporation","DOCD",8/31/2006,"KD"
"N","8815","01978","Helis Oil & Gas Company, L.L.C.","EP",8/31/2006,"MG"
"N","8816","01978","Helis Oil & Gas Company, L.L.C.","EP",8/31/2006,"RS"
"N","8817","02721","Tarpon Offshore Ventures, LP","EP",8/31/2006,"KD"
"S","6966","02481","BP Exploration & Production Inc.","EP",8/31/2006,"EC"
"R","4350","00593","BP Exploration Inc.","DOCD",9/1/2006,"MT"
"S","6967","00078","Chevron U.S.A. Inc.","DOCD",8/31/2006,"MG"
"R","4351","02066","Ridgelake Energy, Inc.","DOCD",9/6/2006,"MT"
"N","8818","01364","Newfield Exploration Company","EP",9/7/2006,"MG"
"N","8819","02904","Phoenix Exploration Company LP","DOCD",9/11/2006,"EC"
"N","8820","02268","Bois d'Arc Offshore Ltd.","DOCD",9/11/2006,"RS"
"S","6968","00687","CNOOC Petroleum U.S.A. Inc.","DOCD",9/11/2006,"KD"
"R","4352","00689","Shell Offshore Inc.","DOCD",9/12/2006,"MG"
"R","4353","00078","Chevron U.S.A. Inc.","DOCD",9/12/2006,"RS"
"N","8821","02237","Noble Energy, Inc.","DOCD",9/13/2006,"KD"
"S","6969","01834","Talos Petroleum LLC","EP",9/14/2006,"EC"
"S","6970","02312","McMoRan Oil & Gas LLC","EP",9/14/2006,"MG"
"R","4354","00282","Dominion Exploration & Production, Inc.","EP",9/14/2006,"KD"
"N","8822","02266","EPL Oil & Gas, LLC","EP",9/15/2006,"EC"
"N","8823","00064","Hunt Oil Company","EP",9/18/2006,"MG"
"N","8824","00064","Hunt Oil Company","EP",9/18/2006,"RS"
"R","4355","02169","Mariner Gulf of Mexico LLC","EP",9/19/2006,"EC"
"N","8825","00689","Shell Offshore Inc.","EP",9/19/2006,"KD"
"R","4356","00105","Apache Corporation","DOCD",9/20/2006,"MG"
"N","8826","02219","Anadarko US Offshore LLC","EP",9/20/2006,"EC"
"N","8827","01704","Remington Oil and Gas Corporation","EP",9/20/2006,"MG"
"S","6971","00222","XTO Offshore Inc.","DOCD",9/22/2006,"RS"
"S","6972","02266","EPL Oil & Gas, LLC","EP",9/22/2006,"KD"
"N","8828","02503","Contango Operators, Inc.","EP",9/22/2006,"RS"
"S","6973","01963","Apex Oil & Gas, Inc.","DOCD",9/26/2006,"EC"
"N","8829","02266","EPL Oil & Gas, LLC","EP",9/26/2006,"KD"
"N","8830","02807","Marlin Coastal, L.L.C.","DOCD",9/26/2006,"EC"
"R","4357","00078","Chevron U.S.A. Inc.","DOCD",9/27/2006,"RS"
"N","8831","02481","BP Exploration & Production Inc.","EP",9/27/2006,"MG"
"N","8832","00403","Challenger Minerals Inc.","EP",9/27/2006,"RS"
"N","8833","00222","XTO Offshore Inc.","EP",9/27/2006,"KD"
"N","8834","01284","W & T Offshore, Inc.","EP",9/28/2006,"EC"
"N","8835","00687","CNOOC Petroleum U.S.A. Inc.","DOCD",9/28/2006,"MG"
"S","6974","02747","Matagorda Island Gas Operations,LLC","DOCD",9/28/2006,"MG"
"S","6975","02628","Arena Offshore, LP","DOCD",9/28/2006,"RS"
"N","8836","00730","Walter Oil & Gas Corporation","EP",9/29/2006,"RS"
"N","8837","01704","Remington Oil and Gas Corporation","DOCD",9/29/2006,"KD"
"N","8838","01513","Callon Petroleum Operating Company","EP",10/2/2006,"EC"
"N","8839","02169","Mariner Gulf of Mexico LLC","EP",10/2/2006,"MG"
"S","6976","00078","Chevron U.S.A. Inc.","EP",10/3/2006,"KD"
"N","8840","02407","Woodside Energy (USA) Inc.","EP",10/3/2006,"RS"
"R","4358","01704","Remington Oil and Gas Corporation","EP",10/3/2006,"KD"
"R","4359","00078","Chevron U.S.A. Inc.","DOCD",10/4/2006,"EC"
"R","4360","00078","Chevron U.S.A. Inc.","DOCD",10/4/2006,"MG"
"S","6977","00730","Walter Oil & Gas Corporation","EP",10/4/2006,"EC"
"N","8841","01704","Remington Oil and Gas Corporation","EP",10/4/2006,"KD"
"N","8842","01364","Newfield Exploration Company","EP",10/4/2006,"EC"
"S","6978","00114","BP America Production Company","EP",10/4/2006,"MG"
"S","6979","00078","Chevron U.S.A. Inc.","DOCD",10/4/2006,"KD"
"N","8843","01963","Apex Oil & Gas, Inc.","EP",10/5/2006,"MG"
"N","8844","02647","Murphy Exploration & Production Company - USA","DOCD",10/5/2006,"RS"
"R","4361","00593","BP Exploration Inc.","EP",10/5/2006,"MT"
"S","6980","00078","Chevron U.S.A. Inc.","DOCD",10/6/2006,"RS"
"S","6981","02169","Mariner Gulf of Mexico LLC","DOCD",10/6/2006,"MT"
"N","8845","02169","Mariner Gulf of Mexico LLC","EP",10/6/2006,"MG"
"S","6982","00276","Exxon Mobil Corporation","DOCD",10/10/2006,"EC"
"R","4362","00818","Mariner Energy, Inc.","EP",10/11/2006,"EC"
"S","6983","02636","Fieldwood Energy SP LLC","DOCD",10/11/2006,"MG"
"S","6984","02806","Marubeni Oil & Gas (USA) LLC","EP",10/11/2006,"MT"
"N","8846","02628","Arena Offshore, LP","DOCD",10/11/2006,"KD"
"S","6985","02219","Anadarko US Offshore LLC","DOCD",10/12/2006,"EC"
"N","6664","01624","TDC Energy Corporation","DOCD",11/17/1999,"EC"
"R","3378","01551","Devon SFS Operating, Inc.","DOCD",11/17/1999,"MG"
"N","6665","00276","Exxon Mobil Corporation","DOCD",11/17/1999,"MG"
"S","5127","00771","Texaco Exploration and Production Inc.","DOCD",11/18/1999,"MG"
"S","5128","00491","EP Energy Management, L.L.C.","DOCD",11/19/1999,"RS"
"R","3379","00276","Exxon Mobil Corporation","DOCD",11/22/1999,"RS"
"S","5129","00078","Chevron U.S.A. Inc.","POE",11/22/1999,"KD"
"R","3380","00560","Seneca Resources Corporation","POE",11/22/1999,"KD"
"S","5130","01364","Newfield Exploration Company","DOCD",11/22/1999,"EC"
"N","6666","01482","JX Nippon Oil Exploration (U.S.A.) Limited","POE",11/22/1999,"RS"
"N","6667","00981","Anadarko Petroleum Corporation","DOCD",11/22/1999,"KD"
"N","6668","02211","Newfield Exploration Gulf Coast LLC","POE",11/22/1999,"EC"
"S","5131","00689","Shell Offshore Inc.","DOCD",11/22/1999,"MG"
"R","3381","00059","Hess Corporation","POE",11/23/1999,"EC"
"R","3382","00593","BP Exploration Inc.","DOCD",11/23/1999,"MG"
"S","5132","00771","Texaco Exploration and Production Inc.","DOCD",11/23/1999,"RS"
"R","3383","00491","EP Energy Management, L.L.C.","DOCD",11/19/1999,"RS"
"S","5133","01364","Newfield Exploration Company","DOCD",11/26/1999,"KD"
"S","5134","02139","Shell Deepwater Development Inc.","POE",11/26/1999,"EC"
"N","6669","01385","Chieftain International (U.S.) Inc.","POE",11/26/1999,"MG"
"S","5135","00078","Chevron U.S.A. Inc.","DOCD",11/29/1999,"MG"
"S","5136","00428","McMoRan Oil & Gas Co.","POE",11/29/1999,"RS"
"R","3384","00078","Chevron U.S.A. Inc.","POE",11/29/1999,"KD"
"N","6670","01855","Vastar Resources, Inc.","POE",11/29/1999,"RS"
"N","6671","02139","Shell Deepwater Development Inc.","POE",11/29/1999,"KD"
"N","6672","01513","Callon Petroleum Operating Company","DOCD",11/30/1999,"EC"
"S","5137","01819","ATP Oil & Gas Corporation","DOCD",11/30/1999,"KD"
"S","5138","01578","British-Borneo USA, Inc.","POE",12/1/1999,"EC"
"S","5139","01855","Vastar Resources, Inc.","DOCD",12/1/1999,"MG"
"R","3385","01819","ATP Oil & Gas Corporation","DOCD",11/30/1999,"KD"
"S","5140","01888","McMoRan Oil & Gas Co.","POE",12/2/1999,"RS"
"N","6673","00828","Cockrell Oil Corporation","DOCD",12/3/1999,"MG"
"N","6674","01500","TOTAL E&P USA, INC.","POE",12/6/1999,"RS"
"N","6675","00818","Mariner Energy, Inc.","POE",12/6/1999,"KD"
"S","5141","01832","Forcenergy Inc","DOCD",12/6/1999,"KD"
"R","3386","01001","IP Petroleum Company, Inc.","POE",12/7/1999,"MG"
"S","5142","01834","Talos Petroleum LLC","DOCD",12/8/1999,"EC"
"S","535","00001","Conoco Inc.","DOCD",9/26/1980,"MJ"
"N","6676","00846","Hall-Houston Oil Company","DOCD",12/9/1999,"EC"
"N","6677","00846","Hall-Houston Oil Company","DOCD",12/9/1999,"MG"
"N","6678","00078","Chevron U.S.A. Inc.","DOCD",12/9/1999,"RS"
"S","5143","00491","EP Energy Management, L.L.C.","POE",10/29/1999,"EC"
"R","3387","01855","Vastar Resources, Inc.","DOCD",12/10/1999,"RS"
"N","6679","01855","Vastar Resources, Inc.","DOCD",12/10/1999,"KD"
"S","5144","00148","Anadarko E&P Company LP","DOCD",12/10/1999,"MG"
"S","5145","00185","Samedan Oil Corporation","DOCD",12/13/1999,"MG"
"N","6680","02332","PennzEnergy Exploration and Production, L.L.C.","POE",12/13/1999,"EC"
"N","6681","01138","El Paso Production GOM Inc.","POE",12/13/1999,"MG"
"N","6682","01500","TOTAL E&P USA, INC.","POE",12/14/1999,"RS"
"N","6683","01819","ATP Oil & Gas Corporation","DOCD",12/14/1999,"KD"
"N","6684","01904","Burlington Resources Offshore Inc.","POE",12/14/1999,"EC"
"N","6685","01500","TOTAL E&P USA, INC.","POE",12/14/1999,"MG"
"S","5146","02139","Shell Deepwater Development Inc.","POE",12/16/1999,"KD"
"S","5147","01103","EOG Resources, Inc.","POE",12/16/1999,"RS"
"S","5148","02108","Transworld Exploration and Production, Inc.","DOCD",12/16/1999,"RS"
"R","3388","00003","Union Oil Company of California","DOCD",12/16/1999,"EC"
"S","5149","02219","Anadarko US Offshore LLC","POE",12/20/1999,"KD"
"R","3389","00056","ConocoPhillips Company","DOCD",12/17/1999,"EC"
"N","6686","00185","Samedan Oil Corporation","POE",12/20/1999,"RS"
"S","5150","01500","TOTAL E&P USA, INC.","POE",12/20/1999,"EC"
"N","6687","02018","Stone Energy, L.L.C.","DOCD",12/20/1999,"KD"
"N","6688","02018","Stone Energy, L.L.C.","DOCD",12/20/1999,"EC"
"N","6689","01624","TDC Energy Corporation","DOCD",12/20/1999,"MG"
"S","5151","02268","Bois d'Arc Offshore Ltd.","POE",12/20/1999,"MG"
"N","6690","01832","Forcenergy Inc","DOCD",12/20/1999,"RS"
"S","5152","00078","Chevron U.S.A. Inc.","DOCD",12/20/1999,"RS"
"R","3390","01500","TOTAL E&P USA, INC.","POE",12/20/1999,"MG"
"R","3391","00771","Texaco Exploration and Production Inc.","POE",12/21/1999,"RS"
"R","3392","00846","Hall-Houston Oil Company","DOCD",12/21/1999,"KD"
"S","5153","00771","Texaco Exploration and Production Inc.","DOCD",12/21/1999,"KD"
"R","3393","00040","Texaco Inc.","POE",12/22/1999,"EC"
"S","5154","02018","Stone Energy, L.L.C.","DOCD",12/22/1999,"EC"
"S","5155","00001","Conoco Inc.","POE",12/27/1999,"MG"
"S","5156","01904","Burlington Resources Offshore Inc.","DOCD",12/27/1999,"RS"
"N","6691","00059","Hess Corporation","POE",12/27/1999,"KD"
"N","6692","00593","BP Exploration Inc.","POE",12/28/1999,"EC"
"S","5157","01832","Forcenergy Inc","POE",12/28/1999,"KD"
"N","6693","01138","El Paso Production GOM Inc.","DOCD",12/29/1999,"MG"
"N","6694","00560","Seneca Resources Corporation","POE",12/30/1999,"RS"
"N","6695","01855","Vastar Resources, Inc.","POE",1/3/2000,"KD"
"N","6696","01855","Vastar Resources, Inc.","DOCD",1/3/2000,"EC"
"N","6697","00185","Samedan Oil Corporation","DOCD",1/3/2000,"MG"
"N","6698","01138","El Paso Production GOM Inc.","POE",1/3/2000,"RS"
"S","5158","00491","EP Energy Management, L.L.C.","DOCD",1/3/2000,"EC"
"S","5159","00730","Walter Oil & Gas Corporation","DOCD",1/4/2000,"MG"
"N","6699","00560","Seneca Resources Corporation","POE",1/4/2000,"KD"
"S","5160","00105","Apache Corporation","DOCD",1/5/2000,"RS"
"N","6700","00818","Mariner Energy, Inc.","DOCD",1/5/2000,"EC"
"N","6701","01138","El Paso Production GOM Inc.","POE",1/5/2000,"MG"
"N","6702","02139","Shell Deepwater Development Inc.","POE",1/6/2000,"RS"
"R","3394","00818","Mariner Energy, Inc.","POE",1/6/2000,"MG"
"N","6703","02018","Stone Energy, L.L.C.","POE",1/6/2000,"KD"
"N","6704","01324","B T Operating Co.","DOCD",1/6/2000,"EC"
"R","3395","02018","Stone Energy, L.L.C.","POE",1/7/2000,"RS"
"S","5161","00145","J. M. Huber Corporation","DOCD",1/10/2000,"KD"
"S","5162","02219","Anadarko US Offshore LLC","DOCD",1/10/2000,"EC"
"N","6705","00078","Chevron U.S.A. Inc.","POE",1/10/2000,"MG"
"N","6706","01855","Vastar Resources, Inc.","POE",1/10/2000,"RS"
"S","5163","01834","Talos Petroleum LLC","DOCD",1/11/2000,"MG"
"R","3396","00771","Texaco Exploration and Production Inc.","POE",1/12/2000,"KD"
"N","6707","01138","El Paso Production GOM Inc.","POE",1/12/2000,"KD"
"N","6708","00774","Taylor Energy Company","POE",1/12/2000,"EC"
"S","5164","01832","Forcenergy Inc","DOCD",1/12/2000,"RS"
"N","6709","01364","Newfield Exploration Company","POE",1/12/2000,"MG"
"S","5165","02169","Mariner Gulf of Mexico LLC","POE",1/13/2000,"KD"
"N","6710","01777","Devon Louisiana Corporation","DOCD",1/13/2000,"RS"
"S","5166","00105","Apache Corporation","DOCD",1/14/2000,"EC"
"S","5167","01001","IP Petroleum Company, Inc.","DOCD",1/14/2000,"MG"
"N","6711","01001","IP Petroleum Company, Inc.","DOCD",1/14/2000,"KD"
"N","6712","02169","Mariner Gulf of Mexico LLC","POE",1/14/2000,"EC"
"S","5168","01834","Talos Petroleum LLC","DOCD",1/14/2000,"RS"
"N","6713","01138","El Paso Production GOM Inc.","POE",1/18/2000,"MG"
"R","3397","01855","Vastar Resources, Inc.","DOCD",1/18/2000,"EC"
"N","6714","00185","Samedan Oil Corporation","POE",1/18/2000,"RS"
"S","5169","00276","Exxon Mobil Corporation","POE",1/19/2000,"KD"
"R","3398","00114","BP America Production Company","DOCD",1/19/2000,"MG"
"S","5170","02108","Transworld Exploration and Production, Inc.","POE",1/19/2000,"EC"
"N","7365","00403","Challenger Minerals Inc.","EP",1/30/2002,"MG"
"N","7366","02058","LLOG Exploration Offshore, L.L.C.","EP",1/30/2002,"RS"
"S","5851","00059","Hess Corporation","EP",1/31/2002,"EC"
"N","7367","02481","BP Exploration & Production Inc.","EP",1/31/2002,"MG"
"S","5852","02421","Devon Energy Production Company, L.P.","DOCD",1/31/2002,"MG"
"N","7368","02169","Mariner Gulf of Mexico LLC","DOCD",2/1/2002,"KD"
"S","5853","02148","Westport Oil and Gas Company, L.P.","EP",2/1/2002,"MG"
"R","3758","00185","Samedan Oil Corporation","EP",2/1/2002,"MT"
"N","7369","01103","EOG Resources, Inc.","EP",2/1/2002,"EC"
"S","5854","00689","Shell Offshore Inc.","EP",2/1/2002,"RS"
"R","3759","01689","Murphy Exploration & Production Company","EP",2/4/2002,"MG"
"S","5855","00687","CNOOC Petroleum U.S.A. Inc.","DOCD",2/4/2002,"KD"
"S","5856","01364","Newfield Exploration Company","EP",2/4/2002,"KD"
"S","5857","02058","LLOG Exploration Offshore, L.L.C.","EP",2/4/2002,"RS"
"R","3760","00222","XTO Offshore Inc.","EP",2/4/2002,"RS"
"S","5858","00730","Walter Oil & Gas Corporation","DOCD",2/5/2002,"EC"
"N","7370","02522","Denbury Offshore, Inc.","DOCD",2/5/2002,"RS"
"N","7371","01624","TDC Energy Corporation","DOCD",2/5/2002,"KD"
"R","3761","00114","BP America Production Company","EP",2/7/2002,"MG"
"N","7372","00078","Chevron U.S.A. Inc.","EP",2/6/2002,"EC"
"S","5859","02421","Devon Energy Production Company, L.P.","DOCD",2/7/2002,"EC"
"N","7373","00064","Hunt Oil Company","EP",2/7/2002,"MG"
"N","2908","00114","BP America Production Company","EP",1/20/1988,"AG"
"N","7374","00231","Pogo Producing Company","EP",2/7/2002,"RS"
"S","5860","02560","Dunhill Resources, Inc.","DOCD",2/7/2002,"AG"
"S","5861","01364","Newfield Exploration Company","EP",2/8/2002,"RS"
"S","5862","00687","CNOOC Petroleum U.S.A. Inc.","DOCD",2/8/2002,"KD"
"R","3762","02466","Gryphon Exploration Company","EP",2/8/2002,"KD"
"N","7375","02219","Anadarko US Offshore LLC","EP",2/8/2002,"KD"
"N","7376","01364","Newfield Exploration Company","DOCD",2/8/2002,"EC"
